"date","yr","mo","day","qtr","wk","day.of.yr","day.of.wk","day.of.wk.name","eval.day","eval.wk","train","validate","test","partition"
2017-02-01,2017,2,1,1,5,32,"3","Tue",4050,579,FALSE,FALSE,TRUE,"test"
2017-02-02,2017,2,2,1,5,33,"4","Wed",4051,579,FALSE,FALSE,TRUE,"test"
2017-02-03,2017,2,3,1,5,34,"5","Thu",4052,579,FALSE,FALSE,TRUE,"test"
2017-02-04,2017,2,4,1,5,35,"6","Fri",4053,579,FALSE,FALSE,TRUE,"test"
2017-02-05,2017,2,5,1,6,36,"0","Sat",4054,580,FALSE,FALSE,TRUE,"test"
2017-02-06,2017,2,6,1,6,37,"1","Sun",4055,580,FALSE,FALSE,TRUE,"test"
2017-02-07,2017,2,7,1,6,38,"2","Mon",4056,580,FALSE,FALSE,TRUE,"test"
2017-02-08,2017,2,8,1,6,39,"3","Tue",4057,580,FALSE,FALSE,TRUE,"test"
2017-02-09,2017,2,9,1,6,40,"4","Wed",4058,580,FALSE,FALSE,TRUE,"test"
2017-02-10,2017,2,10,1,6,41,"5","Thu",4059,580,FALSE,FALSE,TRUE,"test"
2017-02-11,2017,2,11,1,6,42,"6","Fri",4060,580,FALSE,FALSE,TRUE,"test"
2017-02-12,2017,2,12,1,7,43,"0","Sat",4061,581,FALSE,FALSE,TRUE,"test"
2017-02-13,2017,2,13,1,7,44,"1","Sun",4062,581,FALSE,FALSE,TRUE,"test"
2017-02-14,2017,2,14,1,7,45,"2","Mon",4063,581,FALSE,FALSE,TRUE,"test"
2017-02-15,2017,2,15,1,7,46,"3","Tue",4064,581,FALSE,FALSE,TRUE,"test"
2017-02-16,2017,2,16,1,7,47,"4","Wed",4065,581,FALSE,FALSE,TRUE,"test"
2017-02-17,2017,2,17,1,7,48,"5","Thu",4066,581,FALSE,FALSE,TRUE,"test"
2017-02-18,2017,2,18,1,7,49,"6","Fri",4067,581,FALSE,FALSE,TRUE,"test"
2017-02-19,2017,2,19,1,8,50,"0","Sat",4068,582,FALSE,FALSE,TRUE,"test"
2017-02-20,2017,2,20,1,8,51,"1","Sun",4069,582,FALSE,FALSE,TRUE,"test"
2017-02-21,2017,2,21,1,8,52,"2","Mon",4070,582,FALSE,FALSE,TRUE,"test"
2017-02-22,2017,2,22,1,8,53,"3","Tue",4071,582,FALSE,FALSE,TRUE,"test"
2017-02-23,2017,2,23,1,8,54,"4","Wed",4072,582,FALSE,FALSE,TRUE,"test"
2017-02-24,2017,2,24,1,8,55,"5","Thu",4073,582,FALSE,FALSE,TRUE,"test"
2017-02-25,2017,2,25,1,8,56,"6","Fri",4074,582,FALSE,FALSE,TRUE,"test"
2017-02-26,2017,2,26,1,9,57,"0","Sat",4075,583,FALSE,FALSE,TRUE,"test"
2017-02-27,2017,2,27,1,9,58,"1","Sun",4076,583,FALSE,FALSE,TRUE,"test"
2017-02-28,2017,2,28,1,9,59,"2","Mon",4077,583,FALSE,FALSE,TRUE,"test"
2017-03-01,2017,3,1,1,9,60,"3","Tue",4078,583,FALSE,FALSE,TRUE,"test"
2017-03-02,2017,3,2,1,9,61,"4","Wed",4079,583,FALSE,FALSE,TRUE,"test"
2017-03-03,2017,3,3,1,9,62,"5","Thu",4080,583,FALSE,FALSE,TRUE,"test"
2017-03-04,2017,3,4,1,9,63,"6","Fri",4081,583,FALSE,FALSE,TRUE,"test"
2017-03-05,2017,3,5,1,10,64,"0","Sat",4082,584,FALSE,FALSE,TRUE,"test"
2017-03-06,2017,3,6,1,10,65,"1","Sun",4083,584,FALSE,FALSE,TRUE,"test"
2017-03-07,2017,3,7,1,10,66,"2","Mon",4084,584,FALSE,FALSE,TRUE,"test"
2017-03-08,2017,3,8,1,10,67,"3","Tue",4085,584,FALSE,FALSE,TRUE,"test"
2017-03-09,2017,3,9,1,10,68,"4","Wed",4086,584,FALSE,FALSE,TRUE,"test"
2017-03-10,2017,3,10,1,10,69,"5","Thu",4087,584,FALSE,FALSE,TRUE,"test"
2017-03-11,2017,3,11,1,10,70,"6","Fri",4088,584,FALSE,FALSE,TRUE,"test"
2017-03-12,2017,3,12,1,11,71,"0","Sat",4089,585,FALSE,FALSE,TRUE,"test"
2017-03-13,2017,3,13,1,11,72,"1","Sun",4090,585,FALSE,FALSE,TRUE,"test"
2017-03-14,2017,3,14,1,11,73,"2","Mon",4091,585,FALSE,FALSE,TRUE,"test"
2017-03-15,2017,3,15,1,11,74,"3","Tue",4092,585,FALSE,FALSE,TRUE,"test"
2017-03-16,2017,3,16,1,11,75,"4","Wed",4093,585,FALSE,FALSE,TRUE,"test"
2017-03-17,2017,3,17,1,11,76,"5","Thu",4094,585,FALSE,FALSE,TRUE,"test"
2017-03-18,2017,3,18,1,11,77,"6","Fri",4095,585,FALSE,FALSE,TRUE,"test"
2017-03-19,2017,3,19,1,12,78,"0","Sat",4096,586,FALSE,FALSE,TRUE,"test"
2017-03-20,2017,3,20,1,12,79,"1","Sun",4097,586,FALSE,FALSE,TRUE,"test"
2017-03-21,2017,3,21,1,12,80,"2","Mon",4098,586,FALSE,FALSE,TRUE,"test"
2017-03-22,2017,3,22,1,12,81,"3","Tue",4099,586,FALSE,FALSE,TRUE,"test"
2017-03-23,2017,3,23,1,12,82,"4","Wed",4100,586,FALSE,FALSE,TRUE,"test"
2017-03-24,2017,3,24,1,12,83,"5","Thu",4101,586,FALSE,FALSE,TRUE,"test"
2017-03-25,2017,3,25,1,12,84,"6","Fri",4102,586,FALSE,FALSE,TRUE,"test"
2017-03-26,2017,3,26,1,13,85,"0","Sat",4103,587,FALSE,FALSE,TRUE,"test"
2017-03-27,2017,3,27,1,13,86,"1","Sun",4104,587,FALSE,FALSE,TRUE,"test"
2017-03-28,2017,3,28,1,13,87,"2","Mon",4105,587,FALSE,FALSE,TRUE,"test"
2017-03-29,2017,3,29,1,13,88,"3","Tue",4106,587,FALSE,FALSE,TRUE,"test"
2017-03-30,2017,3,30,1,13,89,"4","Wed",4107,587,FALSE,FALSE,TRUE,"test"
2017-03-31,2017,3,31,1,13,90,"5","Thu",4108,587,FALSE,FALSE,TRUE,"test"
2017-04-01,2017,4,1,2,13,91,"6","Fri",4109,587,FALSE,FALSE,TRUE,"test"
2017-04-02,2017,4,2,2,14,92,"0","Sat",4110,588,FALSE,FALSE,TRUE,"test"
2017-04-03,2017,4,3,2,14,93,"1","Sun",4111,588,FALSE,FALSE,TRUE,"test"
2017-04-04,2017,4,4,2,14,94,"2","Mon",4112,588,FALSE,FALSE,TRUE,"test"
2017-04-05,2017,4,5,2,14,95,"3","Tue",4113,588,FALSE,FALSE,TRUE,"test"
2017-04-06,2017,4,6,2,14,96,"4","Wed",4114,588,FALSE,FALSE,TRUE,"test"
2017-04-07,2017,4,7,2,14,97,"5","Thu",4115,588,FALSE,FALSE,TRUE,"test"
2017-04-08,2017,4,8,2,14,98,"6","Fri",4116,588,FALSE,FALSE,TRUE,"test"
2017-04-09,2017,4,9,2,15,99,"0","Sat",4117,589,FALSE,FALSE,TRUE,"test"
2017-04-10,2017,4,10,2,15,100,"1","Sun",4118,589,FALSE,FALSE,TRUE,"test"
2017-04-11,2017,4,11,2,15,101,"2","Mon",4119,589,FALSE,FALSE,TRUE,"test"
2017-04-12,2017,4,12,2,15,102,"3","Tue",4120,589,FALSE,FALSE,TRUE,"test"
2017-04-13,2017,4,13,2,15,103,"4","Wed",4121,589,FALSE,FALSE,TRUE,"test"
2017-04-14,2017,4,14,2,15,104,"5","Thu",4122,589,FALSE,FALSE,TRUE,"test"
2017-04-15,2017,4,15,2,15,105,"6","Fri",4123,589,FALSE,FALSE,TRUE,"test"
2017-04-16,2017,4,16,2,16,106,"0","Sat",4124,590,FALSE,FALSE,TRUE,"test"
2017-04-17,2017,4,17,2,16,107,"1","Sun",4125,590,FALSE,FALSE,TRUE,"test"
2017-04-18,2017,4,18,2,16,108,"2","Mon",4126,590,FALSE,FALSE,TRUE,"test"
2017-04-19,2017,4,19,2,16,109,"3","Tue",4127,590,FALSE,FALSE,TRUE,"test"
2017-04-20,2017,4,20,2,16,110,"4","Wed",4128,590,FALSE,FALSE,TRUE,"test"
2017-04-21,2017,4,21,2,16,111,"5","Thu",4129,590,FALSE,FALSE,TRUE,"test"
2017-04-22,2017,4,22,2,16,112,"6","Fri",4130,590,FALSE,FALSE,TRUE,"test"
2017-04-23,2017,4,23,2,17,113,"0","Sat",4131,591,FALSE,FALSE,TRUE,"test"
2017-04-24,2017,4,24,2,17,114,"1","Sun",4132,591,FALSE,FALSE,TRUE,"test"
2017-04-25,2017,4,25,2,17,115,"2","Mon",4133,591,FALSE,FALSE,TRUE,"test"
2017-04-26,2017,4,26,2,17,116,"3","Tue",4134,591,FALSE,FALSE,TRUE,"test"
2017-04-27,2017,4,27,2,17,117,"4","Wed",4135,591,FALSE,FALSE,TRUE,"test"
2017-04-28,2017,4,28,2,17,118,"5","Thu",4136,591,FALSE,FALSE,TRUE,"test"
2017-04-29,2017,4,29,2,17,119,"6","Fri",4137,591,FALSE,FALSE,TRUE,"test"
2017-04-30,2017,4,30,2,18,120,"0","Sat",4138,592,FALSE,FALSE,TRUE,"test"
2017-05-01,2017,5,1,2,18,121,"1","Sun",4139,592,FALSE,FALSE,TRUE,"test"
2017-05-02,2017,5,2,2,18,122,"2","Mon",4140,592,FALSE,FALSE,TRUE,"test"
2017-05-03,2017,5,3,2,18,123,"3","Tue",4141,592,FALSE,FALSE,TRUE,"test"
2017-05-04,2017,5,4,2,18,124,"4","Wed",4142,592,FALSE,FALSE,TRUE,"test"
2017-05-05,2017,5,5,2,18,125,"5","Thu",4143,592,FALSE,FALSE,TRUE,"test"
2017-05-06,2017,5,6,2,18,126,"6","Fri",4144,592,FALSE,FALSE,TRUE,"test"
2017-05-07,2017,5,7,2,19,127,"0","Sat",4145,593,FALSE,FALSE,TRUE,"test"
2017-05-08,2017,5,8,2,19,128,"1","Sun",4146,593,FALSE,FALSE,TRUE,"test"
2017-05-09,2017,5,9,2,19,129,"2","Mon",4147,593,FALSE,FALSE,TRUE,"test"
2017-05-10,2017,5,10,2,19,130,"3","Tue",4148,593,FALSE,FALSE,TRUE,"test"
2017-05-11,2017,5,11,2,19,131,"4","Wed",4149,593,FALSE,FALSE,TRUE,"test"
2017-05-12,2017,5,12,2,19,132,"5","Thu",4150,593,FALSE,FALSE,TRUE,"test"
2017-05-13,2017,5,13,2,19,133,"6","Fri",4151,593,FALSE,FALSE,TRUE,"test"
2017-05-14,2017,5,14,2,20,134,"0","Sat",4152,594,FALSE,FALSE,TRUE,"test"
2017-05-15,2017,5,15,2,20,135,"1","Sun",4153,594,FALSE,FALSE,TRUE,"test"
2017-05-16,2017,5,16,2,20,136,"2","Mon",4154,594,FALSE,FALSE,TRUE,"test"
2017-05-17,2017,5,17,2,20,137,"3","Tue",4155,594,FALSE,FALSE,TRUE,"test"
2017-05-18,2017,5,18,2,20,138,"4","Wed",4156,594,FALSE,FALSE,TRUE,"test"
2017-05-19,2017,5,19,2,20,139,"5","Thu",4157,594,FALSE,FALSE,TRUE,"test"
2017-05-20,2017,5,20,2,20,140,"6","Fri",4158,594,FALSE,FALSE,TRUE,"test"
2017-05-21,2017,5,21,2,21,141,"0","Sat",4159,595,FALSE,FALSE,TRUE,"test"
2017-05-22,2017,5,22,2,21,142,"1","Sun",4160,595,FALSE,FALSE,TRUE,"test"
2017-05-23,2017,5,23,2,21,143,"2","Mon",4161,595,FALSE,FALSE,TRUE,"test"
2017-05-24,2017,5,24,2,21,144,"3","Tue",4162,595,FALSE,FALSE,TRUE,"test"
2017-05-25,2017,5,25,2,21,145,"4","Wed",4163,595,FALSE,FALSE,TRUE,"test"
2017-05-26,2017,5,26,2,21,146,"5","Thu",4164,595,FALSE,FALSE,TRUE,"test"
2017-05-27,2017,5,27,2,21,147,"6","Fri",4165,595,FALSE,FALSE,TRUE,"test"
2017-05-28,2017,5,28,2,22,148,"0","Sat",4166,596,FALSE,FALSE,TRUE,"test"
2017-05-29,2017,5,29,2,22,149,"1","Sun",4167,596,FALSE,FALSE,TRUE,"test"
2017-05-30,2017,5,30,2,22,150,"2","Mon",4168,596,FALSE,FALSE,TRUE,"test"
2017-05-31,2017,5,31,2,22,151,"3","Tue",4169,596,FALSE,FALSE,TRUE,"test"
2017-06-01,2017,6,1,2,22,152,"4","Wed",4170,596,FALSE,FALSE,TRUE,"test"
2017-06-02,2017,6,2,2,22,153,"5","Thu",4171,596,FALSE,FALSE,TRUE,"test"
2017-06-03,2017,6,3,2,22,154,"6","Fri",4172,596,FALSE,FALSE,TRUE,"test"
2017-06-04,2017,6,4,2,23,155,"0","Sat",4173,597,FALSE,FALSE,TRUE,"test"
2017-06-05,2017,6,5,2,23,156,"1","Sun",4174,597,FALSE,FALSE,TRUE,"test"
2017-06-06,2017,6,6,2,23,157,"2","Mon",4175,597,FALSE,FALSE,TRUE,"test"
2017-06-07,2017,6,7,2,23,158,"3","Tue",4176,597,FALSE,FALSE,TRUE,"test"
2017-06-08,2017,6,8,2,23,159,"4","Wed",4177,597,FALSE,FALSE,TRUE,"test"
2017-06-09,2017,6,9,2,23,160,"5","Thu",4178,597,FALSE,FALSE,TRUE,"test"
2017-06-10,2017,6,10,2,23,161,"6","Fri",4179,597,FALSE,FALSE,TRUE,"test"
2017-06-11,2017,6,11,2,24,162,"0","Sat",4180,598,FALSE,FALSE,TRUE,"test"
2017-06-12,2017,6,12,2,24,163,"1","Sun",4181,598,FALSE,FALSE,TRUE,"test"
2017-06-13,2017,6,13,2,24,164,"2","Mon",4182,598,FALSE,FALSE,TRUE,"test"
2017-06-14,2017,6,14,2,24,165,"3","Tue",4183,598,FALSE,FALSE,TRUE,"test"
2017-06-15,2017,6,15,2,24,166,"4","Wed",4184,598,FALSE,FALSE,TRUE,"test"
2017-06-16,2017,6,16,2,24,167,"5","Thu",4185,598,FALSE,FALSE,TRUE,"test"
2017-06-17,2017,6,17,2,24,168,"6","Fri",4186,598,FALSE,FALSE,TRUE,"test"
2017-06-18,2017,6,18,2,25,169,"0","Sat",4187,599,FALSE,FALSE,TRUE,"test"
2017-06-19,2017,6,19,2,25,170,"1","Sun",4188,599,FALSE,FALSE,TRUE,"test"
2017-06-20,2017,6,20,2,25,171,"2","Mon",4189,599,FALSE,FALSE,TRUE,"test"
2017-06-21,2017,6,21,2,25,172,"3","Tue",4190,599,FALSE,FALSE,TRUE,"test"
2017-06-22,2017,6,22,2,25,173,"4","Wed",4191,599,FALSE,FALSE,TRUE,"test"
2017-06-23,2017,6,23,2,25,174,"5","Thu",4192,599,FALSE,FALSE,TRUE,"test"
2017-06-24,2017,6,24,2,25,175,"6","Fri",4193,599,FALSE,FALSE,TRUE,"test"
2017-06-25,2017,6,25,2,26,176,"0","Sat",4194,600,FALSE,FALSE,TRUE,"test"
2017-06-26,2017,6,26,2,26,177,"1","Sun",4195,600,FALSE,FALSE,TRUE,"test"
2017-06-27,2017,6,27,2,26,178,"2","Mon",4196,600,FALSE,FALSE,TRUE,"test"
2017-06-28,2017,6,28,2,26,179,"3","Tue",4197,600,FALSE,FALSE,TRUE,"test"
2017-06-29,2017,6,29,2,26,180,"4","Wed",4198,600,FALSE,FALSE,TRUE,"test"
2017-06-30,2017,6,30,2,26,181,"5","Thu",4199,600,FALSE,FALSE,TRUE,"test"
2017-07-01,2017,7,1,3,26,182,"6","Fri",4200,600,FALSE,FALSE,TRUE,"test"
2017-07-02,2017,7,2,3,27,183,"0","Sat",4201,601,FALSE,FALSE,TRUE,"test"
2017-07-03,2017,7,3,3,27,184,"1","Sun",4202,601,FALSE,FALSE,TRUE,"test"
2017-07-04,2017,7,4,3,27,185,"2","Mon",4203,601,FALSE,FALSE,TRUE,"test"
2017-07-05,2017,7,5,3,27,186,"3","Tue",4204,601,FALSE,FALSE,TRUE,"test"
2017-07-06,2017,7,6,3,27,187,"4","Wed",4205,601,FALSE,FALSE,TRUE,"test"
2017-07-07,2017,7,7,3,27,188,"5","Thu",4206,601,FALSE,FALSE,TRUE,"test"
2017-07-08,2017,7,8,3,27,189,"6","Fri",4207,601,FALSE,FALSE,TRUE,"test"
2017-07-09,2017,7,9,3,28,190,"0","Sat",4208,602,FALSE,FALSE,TRUE,"test"
2017-07-10,2017,7,10,3,28,191,"1","Sun",4209,602,FALSE,FALSE,TRUE,"test"
2017-07-11,2017,7,11,3,28,192,"2","Mon",4210,602,FALSE,FALSE,TRUE,"test"
2017-07-12,2017,7,12,3,28,193,"3","Tue",4211,602,FALSE,FALSE,TRUE,"test"
2017-07-13,2017,7,13,3,28,194,"4","Wed",4212,602,FALSE,FALSE,TRUE,"test"
2017-07-14,2017,7,14,3,28,195,"5","Thu",4213,602,FALSE,FALSE,TRUE,"test"
2017-07-15,2017,7,15,3,28,196,"6","Fri",4214,602,FALSE,FALSE,TRUE,"test"
2017-07-16,2017,7,16,3,29,197,"0","Sat",4215,603,FALSE,FALSE,TRUE,"test"
2017-07-17,2017,7,17,3,29,198,"1","Sun",4216,603,FALSE,FALSE,TRUE,"test"
2017-07-18,2017,7,18,3,29,199,"2","Mon",4217,603,FALSE,FALSE,TRUE,"test"
2017-07-19,2017,7,19,3,29,200,"3","Tue",4218,603,FALSE,FALSE,TRUE,"test"
2017-07-20,2017,7,20,3,29,201,"4","Wed",4219,603,FALSE,FALSE,TRUE,"test"
2017-07-21,2017,7,21,3,29,202,"5","Thu",4220,603,FALSE,FALSE,TRUE,"test"
2017-07-22,2017,7,22,3,29,203,"6","Fri",4221,603,FALSE,FALSE,TRUE,"test"
2017-07-23,2017,7,23,3,30,204,"0","Sat",4222,604,FALSE,FALSE,TRUE,"test"
2017-07-24,2017,7,24,3,30,205,"1","Sun",4223,604,FALSE,FALSE,TRUE,"test"
2017-07-25,2017,7,25,3,30,206,"2","Mon",4224,604,FALSE,FALSE,TRUE,"test"
2017-07-26,2017,7,26,3,30,207,"3","Tue",4225,604,FALSE,FALSE,TRUE,"test"
2017-07-27,2017,7,27,3,30,208,"4","Wed",4226,604,FALSE,FALSE,TRUE,"test"
2017-07-28,2017,7,28,3,30,209,"5","Thu",4227,604,FALSE,FALSE,TRUE,"test"
2017-07-29,2017,7,29,3,30,210,"6","Fri",4228,604,FALSE,FALSE,TRUE,"test"
2017-07-30,2017,7,30,3,31,211,"0","Sat",4229,605,FALSE,FALSE,TRUE,"test"
2017-07-31,2017,7,31,3,31,212,"1","Sun",4230,605,FALSE,FALSE,TRUE,"test"
2017-08-01,2017,8,1,3,31,213,"2","Mon",4231,605,FALSE,FALSE,TRUE,"test"
2017-08-02,2017,8,2,3,31,214,"3","Tue",4232,605,FALSE,FALSE,TRUE,"test"
2017-08-03,2017,8,3,3,31,215,"4","Wed",4233,605,FALSE,FALSE,TRUE,"test"
2017-08-04,2017,8,4,3,31,216,"5","Thu",4234,605,FALSE,FALSE,TRUE,"test"
2017-08-05,2017,8,5,3,31,217,"6","Fri",4235,605,FALSE,FALSE,TRUE,"test"
2017-08-06,2017,8,6,3,32,218,"0","Sat",4236,606,FALSE,FALSE,TRUE,"test"
2017-08-07,2017,8,7,3,32,219,"1","Sun",4237,606,FALSE,FALSE,TRUE,"test"
2017-08-08,2017,8,8,3,32,220,"2","Mon",4238,606,FALSE,FALSE,TRUE,"test"
2017-08-09,2017,8,9,3,32,221,"3","Tue",4239,606,FALSE,FALSE,TRUE,"test"
2017-08-10,2017,8,10,3,32,222,"4","Wed",4240,606,FALSE,FALSE,TRUE,"test"
2017-08-11,2017,8,11,3,32,223,"5","Thu",4241,606,FALSE,FALSE,TRUE,"test"
2017-08-12,2017,8,12,3,32,224,"6","Fri",4242,606,FALSE,FALSE,TRUE,"test"
2017-08-13,2017,8,13,3,33,225,"0","Sat",4243,607,FALSE,FALSE,TRUE,"test"
2017-08-14,2017,8,14,3,33,226,"1","Sun",4244,607,FALSE,FALSE,TRUE,"test"
2017-08-15,2017,8,15,3,33,227,"2","Mon",4245,607,FALSE,FALSE,TRUE,"test"
2017-08-16,2017,8,16,3,33,228,"3","Tue",4246,607,FALSE,FALSE,TRUE,"test"
2017-08-17,2017,8,17,3,33,229,"4","Wed",4247,607,FALSE,FALSE,TRUE,"test"
2017-08-18,2017,8,18,3,33,230,"5","Thu",4248,607,FALSE,FALSE,TRUE,"test"
2017-08-19,2017,8,19,3,33,231,"6","Fri",4249,607,FALSE,FALSE,TRUE,"test"
2017-08-20,2017,8,20,3,34,232,"0","Sat",4250,608,FALSE,FALSE,TRUE,"test"
2017-08-21,2017,8,21,3,34,233,"1","Sun",4251,608,FALSE,FALSE,TRUE,"test"
2017-08-22,2017,8,22,3,34,234,"2","Mon",4252,608,FALSE,FALSE,TRUE,"test"
2017-08-23,2017,8,23,3,34,235,"3","Tue",4253,608,FALSE,FALSE,TRUE,"test"
2017-08-24,2017,8,24,3,34,236,"4","Wed",4254,608,FALSE,FALSE,TRUE,"test"
2017-08-25,2017,8,25,3,34,237,"5","Thu",4255,608,FALSE,FALSE,TRUE,"test"
2017-08-26,2017,8,26,3,34,238,"6","Fri",4256,608,FALSE,FALSE,TRUE,"test"
2017-08-27,2017,8,27,3,35,239,"0","Sat",4257,609,FALSE,FALSE,TRUE,"test"
2017-08-28,2017,8,28,3,35,240,"1","Sun",4258,609,FALSE,FALSE,TRUE,"test"
2017-08-29,2017,8,29,3,35,241,"2","Mon",4259,609,FALSE,FALSE,TRUE,"test"
2017-08-30,2017,8,30,3,35,242,"3","Tue",4260,609,FALSE,FALSE,TRUE,"test"
2017-08-31,2017,8,31,3,35,243,"4","Wed",4261,609,FALSE,FALSE,TRUE,"test"
2017-09-01,2017,9,1,3,35,244,"5","Thu",4262,609,FALSE,FALSE,TRUE,"test"
2017-09-02,2017,9,2,3,35,245,"6","Fri",4263,609,FALSE,FALSE,TRUE,"test"
2017-09-03,2017,9,3,3,36,246,"0","Sat",4264,610,FALSE,FALSE,TRUE,"test"
2017-09-04,2017,9,4,3,36,247,"1","Sun",4265,610,FALSE,FALSE,TRUE,"test"
2017-09-05,2017,9,5,3,36,248,"2","Mon",4266,610,FALSE,FALSE,TRUE,"test"
2017-09-06,2017,9,6,3,36,249,"3","Tue",4267,610,FALSE,FALSE,TRUE,"test"
2017-09-07,2017,9,7,3,36,250,"4","Wed",4268,610,FALSE,FALSE,TRUE,"test"
2017-09-08,2017,9,8,3,36,251,"5","Thu",4269,610,FALSE,FALSE,TRUE,"test"
2017-09-09,2017,9,9,3,36,252,"6","Fri",4270,610,FALSE,FALSE,TRUE,"test"
2017-09-10,2017,9,10,3,37,253,"0","Sat",4271,611,FALSE,FALSE,TRUE,"test"
2017-09-11,2017,9,11,3,37,254,"1","Sun",4272,611,FALSE,FALSE,TRUE,"test"
2017-09-12,2017,9,12,3,37,255,"2","Mon",4273,611,FALSE,FALSE,TRUE,"test"
2017-09-13,2017,9,13,3,37,256,"3","Tue",4274,611,FALSE,FALSE,TRUE,"test"
2017-09-14,2017,9,14,3,37,257,"4","Wed",4275,611,FALSE,FALSE,TRUE,"test"
2017-09-15,2017,9,15,3,37,258,"5","Thu",4276,611,FALSE,FALSE,TRUE,"test"
2017-09-16,2017,9,16,3,37,259,"6","Fri",4277,611,FALSE,FALSE,TRUE,"test"
2017-09-17,2017,9,17,3,38,260,"0","Sat",4278,612,FALSE,FALSE,TRUE,"test"
2017-09-18,2017,9,18,3,38,261,"1","Sun",4279,612,FALSE,FALSE,TRUE,"test"
2017-09-19,2017,9,19,3,38,262,"2","Mon",4280,612,FALSE,FALSE,TRUE,"test"
2017-09-20,2017,9,20,3,38,263,"3","Tue",4281,612,FALSE,FALSE,TRUE,"test"
2017-09-21,2017,9,21,3,38,264,"4","Wed",4282,612,FALSE,FALSE,TRUE,"test"
2017-09-22,2017,9,22,3,38,265,"5","Thu",4283,612,FALSE,FALSE,TRUE,"test"
2017-09-23,2017,9,23,3,38,266,"6","Fri",4284,612,FALSE,FALSE,TRUE,"test"
2017-09-24,2017,9,24,3,39,267,"0","Sat",4285,613,FALSE,FALSE,TRUE,"test"
2017-09-25,2017,9,25,3,39,268,"1","Sun",4286,613,FALSE,FALSE,TRUE,"test"
2017-09-26,2017,9,26,3,39,269,"2","Mon",4287,613,FALSE,FALSE,TRUE,"test"
2017-09-27,2017,9,27,3,39,270,"3","Tue",4288,613,FALSE,FALSE,TRUE,"test"
2017-09-28,2017,9,28,3,39,271,"4","Wed",4289,613,FALSE,FALSE,TRUE,"test"
2017-09-29,2017,9,29,3,39,272,"5","Thu",4290,613,FALSE,FALSE,TRUE,"test"
2017-09-30,2017,9,30,3,39,273,"6","Fri",4291,613,FALSE,FALSE,TRUE,"test"
2017-10-01,2017,10,1,4,40,274,"0","Sat",4292,614,FALSE,FALSE,TRUE,"test"
2017-10-02,2017,10,2,4,40,275,"1","Sun",4293,614,FALSE,FALSE,TRUE,"test"
2017-10-03,2017,10,3,4,40,276,"2","Mon",4294,614,FALSE,FALSE,TRUE,"test"
2017-10-04,2017,10,4,4,40,277,"3","Tue",4295,614,FALSE,FALSE,TRUE,"test"
2017-10-05,2017,10,5,4,40,278,"4","Wed",4296,614,FALSE,FALSE,TRUE,"test"
2017-10-06,2017,10,6,4,40,279,"5","Thu",4297,614,FALSE,FALSE,TRUE,"test"
2017-10-07,2017,10,7,4,40,280,"6","Fri",4298,614,FALSE,FALSE,TRUE,"test"
2017-10-08,2017,10,8,4,41,281,"0","Sat",4299,615,FALSE,FALSE,TRUE,"test"
2017-10-09,2017,10,9,4,41,282,"1","Sun",4300,615,FALSE,FALSE,TRUE,"test"
2017-10-10,2017,10,10,4,41,283,"2","Mon",4301,615,FALSE,FALSE,TRUE,"test"
2017-10-11,2017,10,11,4,41,284,"3","Tue",4302,615,FALSE,FALSE,TRUE,"test"
2017-10-12,2017,10,12,4,41,285,"4","Wed",4303,615,FALSE,FALSE,TRUE,"test"
2017-10-13,2017,10,13,4,41,286,"5","Thu",4304,615,FALSE,FALSE,TRUE,"test"
2017-10-14,2017,10,14,4,41,287,"6","Fri",4305,615,FALSE,FALSE,TRUE,"test"
2017-10-15,2017,10,15,4,42,288,"0","Sat",4306,616,FALSE,FALSE,TRUE,"test"
2017-10-16,2017,10,16,4,42,289,"1","Sun",4307,616,FALSE,FALSE,TRUE,"test"
2017-10-17,2017,10,17,4,42,290,"2","Mon",4308,616,FALSE,FALSE,TRUE,"test"
2017-10-18,2017,10,18,4,42,291,"3","Tue",4309,616,FALSE,FALSE,TRUE,"test"
2017-10-19,2017,10,19,4,42,292,"4","Wed",4310,616,FALSE,FALSE,TRUE,"test"
2017-10-20,2017,10,20,4,42,293,"5","Thu",4311,616,FALSE,FALSE,TRUE,"test"
2017-10-21,2017,10,21,4,42,294,"6","Fri",4312,616,FALSE,FALSE,TRUE,"test"
2017-10-22,2017,10,22,4,43,295,"0","Sat",4313,617,FALSE,FALSE,TRUE,"test"
2017-10-23,2017,10,23,4,43,296,"1","Sun",4314,617,FALSE,FALSE,TRUE,"test"
2017-10-24,2017,10,24,4,43,297,"2","Mon",4315,617,FALSE,FALSE,TRUE,"test"
2017-10-25,2017,10,25,4,43,298,"3","Tue",4316,617,FALSE,FALSE,TRUE,"test"
2017-10-26,2017,10,26,4,43,299,"4","Wed",4317,617,FALSE,FALSE,TRUE,"test"
2017-10-27,2017,10,27,4,43,300,"5","Thu",4318,617,FALSE,FALSE,TRUE,"test"
2017-10-28,2017,10,28,4,43,301,"6","Fri",4319,617,FALSE,FALSE,TRUE,"test"
2017-10-29,2017,10,29,4,44,302,"0","Sat",4320,618,FALSE,FALSE,TRUE,"test"
2017-10-30,2017,10,30,4,44,303,"1","Sun",4321,618,FALSE,FALSE,TRUE,"test"
2017-10-31,2017,10,31,4,44,304,"2","Mon",4322,618,FALSE,FALSE,TRUE,"test"
