"","STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"5781","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-02-21",23.26,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",618,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",37,",,W",28,",,W",NA,"",240,",,W",230,",,W",NA,"",NA,"",NA,"",38.9,",,W",51,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5782","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-02-22",10.96,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",2312,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",35,",,W",23,",,W",NA,"",310,",,W",300,",,W",NA,"",NA,"",NA,"",17,",,W",21.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5783","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-02-23",11.41,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1934,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",29,",,W",16,",,W",NA,"",270,",,W",270,",,W",NA,"",NA,"",NA,"",21,",,W",29.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5784","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-02-24",11.63,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1305,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",25,",,W",13,",,W",NA,"",260,",,W",260,",,W",NA,"",NA,"",NA,"",21,",,W",28,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5785","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-02-25",11.86,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1747,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",24,",,W",7,",,W",NA,"",260,",,W",290,",,W",NA,"",NA,"",NA,"",17,",,W",23,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5786","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-02-26",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",2225,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",19,",,W",8,",,W",NA,"",240,",,W",240,",,W",NA,"",NA,"",NA,"",28,",,W",35.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5787","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-02-27",13.42,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",120,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",19,",,W",6,",,W",NA,"",320,",,W",280,",,W",NA,"",NA,"",NA,"",29.1,",,W",38,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5788","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-02-28",8.95,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1440,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",32,",,W",6,",,W",NA,"",160,",,W",130,",,W",NA,"",NA,"",NA,"",18.1,",,W",25.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5789","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-01",9.4,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1451,",,W",0.05,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",32,",,W",12,",,W",NA,"",350,",,W",20,",,W",NA,"",NA,"",NA,"",17,",,W",21,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5790","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-02",11.86,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1927,",,W",0.01,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",16,",,W",5,",,W",NA,"",330,",,W",330,",,W",NA,"",NA,"",NA,"",17,",,W",21.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5791","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-03",5.82,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",35,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",20,",,W",1,",,W",NA,"",350,",,W",350,",,W",NA,"",NA,"",NA,"",16.1,",,W",19.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5792","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-04",6.71,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1249,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",27,",,W",12,",,W",NA,"",230,",,W",220,",,W",NA,"",NA,"",NA,"",12.1,",,W",14.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5793","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-05",12.97,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1454,",,W",0.02,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",24,",,W",20,",,W",NA,"",60,",,W",60,",,W",NA,"",NA,"",NA,"",17,",,W",17,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5794","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-06",6.93,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1521,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",32,",,W",16,",,W",NA,"",60,",,W",100,",,W",NA,"",NA,"",NA,"",12.1,",,W",14.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5795","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-07",7.16,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1321,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",46,",,W",20,",,W",NA,"",200,",,W",200,",,W",NA,"",NA,"",NA,"",16.1,",,W",21.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5796","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-08",11.18,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",457,",,W",0.01,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",39,",,W",23,",,W",NA,"",20,",,W",10,",,W",NA,"",NA,"",NA,"",21.9,",,W",29.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5797","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-09",12.08,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1600,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",42,",,W",21,",,W",NA,"",210,",,W",220,",,W",NA,"",NA,"",NA,"",21.9,",,W",30,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5798","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-10",12.97,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",141,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",54,",,W",41,",,W",NA,"",240,",,W",240,",,W",NA,"",NA,"",NA,"",21,",,W",28,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5799","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-11",10.74,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",2157,",,W",0.37,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",51,",,W",33,",,W",NA,"",30,",,W",20,",,W",NA,"",NA,"",NA,"",25.9,",,W",34,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5800","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-12",16.11,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",413,",,W",0.13,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",34,",,W",18,",,W",NA,"",350,",,W",30,",,W",NA,"",NA,"",NA,"",30,",,W",38.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5801","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-13",10.07,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1640,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",39,",,W",14,",,W",NA,"",200,",,W",190,",,W",NA,"",NA,"",NA,"",23,",,W",30,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5802","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-14",16.33,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1550,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",54,",,W",38,",,W",NA,"",270,",,W",250,",,W",NA,"",NA,"",NA,"",29.1,",,W",36,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5803","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-15",12.3,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",2226,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",40,",,W",28,",,W",NA,"",30,",,W",30,",,W",NA,"",NA,"",NA,"",23.9,",,W",29.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5804","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-16",19.69,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",339,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",29,",,W",19,",,W",NA,"",30,",,W",30,",,W",NA,"",NA,"",NA,"",30,",,W",36,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5805","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-17",8.5,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",2131,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",39,",,W",20,",,W",NA,"",160,",,W",160,",,W",NA,"",NA,"",NA,"",14.1,",,W",14.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5806","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-18",10.74,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1612,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",51,",,W",30,",,W",NA,"",130,",,W",120,",,W",NA,"",NA,"",NA,"",23,",,W",29.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5807","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-19",12.75,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1630,",,W",0.39,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",47,",,W",35,",,W",NA,"",270,",,W",280,",,W",NA,"",NA,"",NA,"",23.9,",,W",34,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5808","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-20",8.05,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",48,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",48,",,W",31,",,W",NA,"",300,",,W",300,",,W",NA,"",NA,"",NA,"",19.9,",,W",23.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5809","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-21",11.86,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",2249,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",58,",,W",33,",,W",NA,"",290,",,W",300,",,W",NA,"",NA,"",NA,"",25.1,",,W",32,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5810","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-22",12.3,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",213,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",42,",,W",29,",,W",NA,"",330,",,W",330,",,W",NA,"",NA,"",NA,"",23.9,",,W",31.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5811","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-23",9.4,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",103,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",30,",,W",21,",,W",NA,"",340,",,W",330,",,W",NA,"",NA,"",NA,"",18.1,",,W",23,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5812","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-24",6.26,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1653,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",37,",,W",20,",,W",NA,"",260,",,W",250,",,W",NA,"",NA,"",NA,"",14.1,",,W",18.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5813","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-25",13.42,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1303,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",31,",,W",21,",,W",NA,"",280,",,W",290,",,W",NA,"",NA,"",NA,"",23,",,W",30,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5814","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-26",10.51,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",2233,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",39,",,W",17,",,W",NA,"",190,",,W",180,",,W",NA,"",NA,"",NA,"",21.9,",,W",30,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5815","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-27",17.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",2154,",,W",0.12,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",54,",,W",35,",,W",NA,"",200,",,W",200,",,W",NA,"",NA,"",NA,"",29.1,",,W",42.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5816","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-28",12.75,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",58,",,W",0.04,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",55,",,W",34,",,W",NA,"",250,",,W",250,",,W",NA,"",NA,"",NA,"",31.1,",,W",44.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5817","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-29",10.51,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1327,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",41,",,W",28,",,W",NA,"",30,",,W",10,",,W",NA,"",NA,"",NA,"",19.9,",,W",23.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5818","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-30",7.16,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1637,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",57,",,W",25,",,W",NA,"",200,",,W",200,",,W",NA,"",NA,"",NA,"",17,",,W",21.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5819","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-03-31",15.88,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1237,",,W",0.03,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",68,",,W",44,",,W",NA,"",160,",,W",160,",,W",NA,"",NA,"",NA,"",29.1,",,W",44.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5820","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-04-01",18.34,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",643,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",57,",,W",34,",,W",NA,"",250,",,W",250,",,W",NA,"",NA,"",NA,"",32,",,W",40.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5821","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-04-02",10.51,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1909,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",45,",,W",36,",,W",NA,"",30,",,W",30,",,W",NA,"",NA,"",NA,"",18.1,",,W",21,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5822","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-04-03",12.97,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1017,",,W",1.08,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",42,",,W",37,",,W",NA,"",80,",,W",80,",,W",NA,"",NA,"",NA,"",25.9,",,W",33.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5823","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-04-04",15.88,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1516,",,W",0.01,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",46,",,W",35,",,W",NA,"",260,",,W",260,",,W",NA,"",NA,"",NA,"",30,",,W",40,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5824","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-04-05",7.83,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1349,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",49,",,W",33,",,W",NA,"",90,",,W",100,",,W",NA,"",NA,"",NA,"",16.1,",,W",19,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5825","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-04-06",6.93,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",918,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",56,",,W",36,",,W",NA,"",120,",,W",200,",,W",NA,"",NA,"",NA,"",14.1,",,W",19.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"5826","USW00014819","CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,"2014-04-07",8.05,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1140,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",55,",,W",37,",,W",NA,"",30,",,W",30,",,W",NA,"",NA,"",NA,"",19.9,",,W",23.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
